Height(Centimeter),Weight(Kilograms),Gender,BMI,Skin Color,Clothes Color,Pants Color,Skin Color_R,Skin Color_G,Skin Color_B,Clothes Color_R,Clothes Color_G,Clothes Color_B,Pants Color_R,Pants Color_G,Pants Color_B,Skin_Brightness,Clothes_Brightness,ShirtCluster,PantCluster,rgb_distance,Shirt_Lum,Pant_Lum,Lum_Diff
167.8427428,47.1771060176,Female,Underweight,"(243, 214, 200)","(103, 17, 6)","(49, 191, 216)",243,214,200,103,17,6,49,191,216,219.0,42.0,0,3,278.0143881168743,34.489399999999996,162.6158,128.12640000000002
172.3150224,51.2322638568,Female,Underweight,"(246, 215, 197)","(253, 248, 23)","(111, 130, 159)",246,215,197,253,248,23,111,130,159,219.33333333333331,174.66666666666666,2,2,229.3120145129775,232.81799999999998,128.05440000000002,104.76359999999997
174.6769684,50.3229479744,Female,Underweight,"(243, 214, 200)","(26, 86, 9)","(152, 236, 112)",243,214,200,26,86,9,152,236,112,219.0,40.333333333333336,0,5,221.32555207205516,67.6846,209.1888,141.50419999999997
171.7929,52.8858334928,Female,Underweight,"(235, 185, 152)","(168, 87, 118)","(28, 154, 254)",235,185,152,168,87,118,28,154,254,190.66666666666663,124.33333333333331,7,5,206.36133358747225,106.4588,134.4324,27.973600000000005
180.7493464,59.4337515272,Male,Underweight,"(243, 214, 200)","(167, 201, 244)","(177, 17, 117)",243,214,200,167,201,244,177,17,117,219.0,204.0,5,4,223.79678281869917,196.8762,58.236000000000004,138.6402
182.654448,62.7091847184,Male,Ideal,"(243, 214, 200)","(172, 248, 172)","(146, 14, 34)",243,214,200,172,248,172,146,14,34,219.0,197.33333333333331,5,4,272.9029131394533,226.3552,43.5072,182.848
175.0125786,61.644059984,Male,Ideal,"(243, 214, 200)","(17, 30, 125)","(192, 131, 54)",243,214,200,17,30,125,192,131,54,219.0,57.333333333333336,0,5,214.16582360404752,34.0952,138.4092,104.314
169.1323262,59.4458170744,Male,Ideal,"(226, 165, 137)","(190, 163, 213)","(254, 227, 10)",226,165,137,190,163,213,254,227,10,176.0,188.66666666666663,5,5,222.2633573038975,172.3502,217.0728,44.7226
175.79990239999998,54.7872457976,Female,Underweight,"(127, 41, 44)","(187, 203, 240)","(128, 127, 20)",127,41,44,187,203,240,128,127,20,70.66666666666667,210.0,5,5,240.11872063627192,202.2698,119.4872,82.7826
172.6847448,57.6076354944,Female,Ideal,"(204, 150, 103)","(156, 210, 132)","(205, 8, 199)",204,150,103,156,210,132,205,8,199,152.33333333333334,166.0,5,1,218.38956019004206,192.88799999999998,63.67240000000001,129.21559999999997
169.4482006,51.587471752,Female,Underweight,"(119, 78, 58)","(39, 101, 245)","(242, 72, 73)",119,78,58,39,101,245,242,72,73,85.0,128.33333333333334,4,3,267.6452876476625,98.2156,108.2142,9.99860000000001
170.47740860000002,52.6227501328,Female,Underweight,"(252, 218, 191)","(221, 12, 221)","(107, 120, 50)",252,218,191,221,12,221,107,120,50,220.33333333333331,151.33333333333334,3,4,232.16588896735024,71.5232,112.1822,40.65899999999999
171.2148722,59.3275202808,Male,Ideal,"(243, 214, 200)","(82, 189, 133)","(253, 34, 180)",243,214,200,82,189,133,253,34,180,219.0,134.66666666666666,6,1,235.53131426627755,162.2086,91.1006,71.10799999999999
167.27284300000002,57.0200070584,Female,Ideal,"(252, 218, 191)","(51, 194, 168)","(199, 57, 248)",252,218,191,51,194,168,199,57,248,220.33333333333331,137.66666666666666,6,1,216.96313050838845,161.721,100.9794,60.741600000000005
163.8309144,57.5202736752,Female,Ideal,"(253, 220, 213)","(146, 28, 229)","(217, 130, 30)",253,220,213,146,28,229,217,130,30,228.66666666666663,134.33333333333334,3,1,234.6188398232333,67.59899999999999,141.2762,73.6772
167.04564000000002,53.090448844,Female,Ideal,"(246, 215, 197)","(208, 24, 123)","(51, 168, 223)",246,215,197,208,24,123,51,168,223,219.33333333333331,118.33333333333331,7,5,235.34017931496527,70.2662,147.09679999999997,76.83059999999998
173.359064,55.5354004424,Female,Underweight,"(253, 220, 213)","(42, 199, 57)","(24, 38, 192)",253,220,213,42,199,57,24,38,192,228.66666666666663,99.33333333333331,1,1,210.8791122894821,155.36939999999998,46.1424,109.22699999999998
167.20225639999998,53.48756864,Female,Ideal,"(252, 218, 191)","(249, 75, 63)","(63, 27, 192)",252,218,191,249,75,63,63,27,192,220.33333333333331,129.0,7,0,231.38928237928394,111.126,46.5666,64.55940000000001
168.6528504,55.5256482144,Female,Ideal,"(127, 41, 44)","(16, 110, 194)","(193, 9, 7)",127,41,44,16,110,194,193,9,7,70.66666666666667,106.66666666666669,4,3,276.58452595906374,96.0804,47.974000000000004,48.106399999999994
174.7124776,64.31140773999999,Male,Ideal,"(243, 214, 200)","(214, 216, 16)","(11, 131, 147)",243,214,200,214,216,16,11,131,147,219.0,148.66666666666666,2,2,256.11520845119685,201.13479999999998,106.6432,94.49159999999999
169.7296834,55.4367895416,Female,Ideal,"(252, 218, 191)","(46, 77, 98)","(181, 244, 86)",252,218,191,46,77,98,181,244,86,220.33333333333331,73.66666666666667,0,5,215.07673049402624,71.92559999999999,219.1986,147.27300000000002
172.63668800000002,59.121861668,Male,Ideal,"(243, 214, 200)","(198, 35, 40)","(81, 132, 202)",243,214,200,198,35,40,81,132,202,219.0,91.0,7,5,222.13059221998216,70.01480000000001,126.2114,56.19659999999999
164.4220232,50.9205100752,Female,Ideal,"(119, 78, 58)","(176, 238, 124)","(218, 4, 87)",119,78,58,176,238,124,218,4,87,85.0,179.33333333333334,2,3,240.6013300046365,216.58799999999997,55.489,161.09899999999996
176.52743460000002,66.016686864,Male,Ideal,"(127, 41, 44)","(23, 235, 92)","(68, 6, 254)",127,41,44,23,235,92,68,6,254,70.66666666666667,116.66666666666669,1,1,284.09505451520977,179.6042,37.0868,142.5174
179.8614386,65.1206612272,Male,Ideal,"(246, 215, 197)","(32, 133, 238)","(232, 30, 200)",246,215,197,32,133,238,232,30,200,219.33333333333331,134.33333333333334,6,1,228.15126561121681,119.10839999999999,85.2192,33.88919999999999
178.6742172,55.7850574792,Female,Underweight,"(243, 214, 200)","(212, 53, 237)","(178, 132, 8)",243,214,200,212,53,237,178,132,8,219.0,167.33333333333334,3,1,244.61806965144663,100.0882,132.8268,32.73859999999999
175.787939,57.2407249256,Female,Ideal,"(235, 185, 152)","(6, 192, 221)","(189, 58, 213)",235,185,152,6,192,221,189,58,213,190.66666666666663,139.66666666666666,6,1,226.95594286116415,154.5502,97.04160000000002,57.50859999999997
172.585126,57.6389787016,Female,Ideal,"(204, 150, 103)","(152, 95, 23)","(76, 198, 250)",204,150,103,152,95,23,76,198,250,152.33333333333334,90.0,7,5,260.603146565808,101.9198,175.8172,73.89740000000002
162.1105216,54.8760591112,Female,Ideal,"(127, 41, 44)","(64, 33, 78)","(124, 249, 151)",127,41,44,64,33,78,124,249,151,70.66666666666667,58.333333333333336,0,3,235.76471322061747,42.8396,215.34939999999997,172.50979999999998
171.39912379999998,51.2453273064,Female,Underweight,"(119, 78, 58)","(18, 252, 215)","(254, 247, 246)",119,78,58,18,252,215,254,247,246,85.0,161.66666666666666,6,4,238.07981854831795,199.58019999999996,248.416,48.835800000000035
175.80533799999998,63.55844502,Male,Ideal,"(243, 214, 200)","(142, 114, 254)","(43, 37, 78)",243,214,200,142,114,254,43,37,78,219.0,170.0,3,4,216.1157097482735,130.0608,41.2358,88.825
171.493561,60.73379155839999,Male,Ideal,"(235, 185, 152)","(161, 17, 55)","(113, 104, 235)",235,185,152,161,17,55,113,104,235,190.66666666666663,77.66666666666667,7,0,205.60398828816525,50.358000000000004,115.37159999999999,65.01359999999998
172.4889616,58.907675525600006,Male,Ideal,"(226, 165, 137)","(30, 110, 33)","(61, 161, 253)",226,165,137,30,110,33,61,161,253,176.0,57.66666666666666,0,3,227.9517492804124,87.4326,146.38240000000002,58.949800000000025
174.95210120000002,54.1575693832,Female,Underweight,"(246, 215, 197)","(179, 197, 8)","(106, 42, 230)",246,215,197,179,197,8,106,42,230,219.33333333333331,128.0,2,2,280.42467794400693,179.52739999999997,69.18,110.34739999999996
177.2101358,62.440113944,Male,Ideal,"(246, 215, 197)","(18, 237, 215)","(198, 13, 148)",246,215,197,18,237,215,198,13,148,219.33333333333331,156.66666666666666,6,1,295.0677888214842,188.85219999999998,62.077999999999996,126.77419999999998
178.77663,60.050545928800005,Male,Ideal,"(226, 165, 137)","(202, 254, 112)","(71, 76, 152)",226,165,137,202,254,112,71,76,152,176.0,189.33333333333331,2,2,224.59964381093752,232.6924,80.4242,152.26819999999998
172.6392788,59.6216746928,Male,Ideal,"(246, 215, 197)","(2, 154, 143)","(182, 55, 201)",246,215,197,2,154,143,182,55,201,219.33333333333331,99.66666666666669,6,1,213.45959805077868,120.8906,92.54140000000001,28.349199999999996
168.3799274,59.37492064480001,Female,Ideal,"(235, 185, 152)","(15, 181, 152)","(252, 156, 145)",235,185,152,15,181,152,252,156,145,190.66666666666663,116.0,6,4,238.41770068516306,143.6146,175.6154,32.0008
175.89207900000002,60.6857108064,Male,Ideal,"(226, 165, 137)","(108, 159, 61)","(71, 75, 249)",226,165,137,108,159,61,71,75,249,176.0,109.33333333333331,1,1,209.21042039057232,141.0818,86.7124,54.369399999999985
173.3019394,58.2204836456,Male,Ideal,"(204, 150, 103)","(19, 94, 192)","(207, 63, 104)",204,150,103,19,94,192,207,63,104,152.33333333333334,101.66666666666669,4,3,209.87853630135695,85.13059999999999,96.57459999999999,11.444000000000003
172.374433,60.13260072159999,Male,Ideal,"(252, 218, 191)","(36, 86, 101)","(218, 184, 53)",252,218,191,36,86,101,218,184,53,220.33333333333331,74.33333333333333,0,5,212.20744567521658,76.45299999999999,181.77020000000002,105.31720000000003
176.5595656,56.339664417600005,Female,Underweight,"(243, 214, 200)","(240, 238, 102)","(150, 33, 67)",243,214,200,240,238,102,150,33,67,219.0,193.33333333333331,2,3,226.6053838724932,228.60599999999997,60.329,168.27699999999996
164.4397778,39.63446072719999,Female,Underweight,"(252, 218, 191)","(5, 165, 3)","(245, 165, 130)",252,218,191,5,165,3,245,165,130,220.33333333333331,57.66666666666666,1,7,271.53084539329967,119.2876,179.481,60.1934
168.6069526,51.4197334304,Female,Underweight,"(119, 78, 58)","(9, 101, 44)","(203, 246, 114)",119,78,58,9,101,44,203,246,114,85.0,51.333333333333336,0,5,252.11306987143686,77.32539999999999,227.3278,150.00240000000002
171.7815208,56.8301788064,Female,Ideal,"(246, 215, 197)","(38, 124, 61)","(232, 240, 123)",246,215,197,38,124,61,232,240,123,219.33333333333331,74.33333333333333,0,5,234.38429981549532,101.1678,229.8518,128.684
164.8408184,51.1551078576,Female,Ideal,"(246, 215, 197)","(207, 245, 15)","(48, 64, 167)",246,215,197,207,245,15,48,64,167,219.33333333333331,155.66666666666666,2,2,284.8613697923957,220.31519999999998,68.035,152.28019999999998
177.32811880000003,58.4509537408,Male,Ideal,"(204, 150, 103)","(126, 157, 52)","(1, 95, 223)",204,150,103,126,157,52,1,95,223,152.33333333333334,111.66666666666669,2,2,220.7034209068813,142.8284,84.25719999999998,58.571200000000005
161.802826,56.4770120752,Female,Ideal,"(246, 215, 197)","(244, 217, 183)","(210, 68, 9)",246,215,197,244,217,183,210,68,9,219.33333333333331,214.66666666666663,5,4,231.5879962346926,220.2854,93.92939999999999,126.35600000000002
173.2948274,56.937362596,Female,Ideal,"(235, 185, 152)","(144, 17, 21)","(24, 169, 156)",235,185,152,144,17,21,24,169,156,190.66666666666663,60.66666666666666,7,5,236.0699049010695,44.289,137.2344,92.94539999999999
179.60482240000002,73.2295254112,Male,Ideal,"(127, 41, 44)","(209, 6, 40)","(20, 147, 255)",127,41,44,209,6,40,20,147,255,70.66666666666667,85.0,7,5,319.1034315077166,51.61259999999999,127.79739999999998,76.1848
173.67476059999998,52.461543536,Female,Underweight,"(253, 220, 213)","(104, 200, 28)","(37, 4, 171)",253,220,213,104,200,28,37,4,171,228.66666666666663,110.66666666666669,1,1,251.70220499630113,167.172,23.0732,144.09879999999998
173.5966302,47.4913545552,Female,Underweight,"(235, 185, 152)","(196, 190, 234)","(189, 76, 13)",235,185,152,196,190,234,189,76,13,190.66666666666663,206.66666666666663,5,4,248.7689691259744,194.45239999999998,95.47519999999999,98.9772
174.1204544,67.5878841928,Male,Ideal,"(127, 41, 44)","(168, 76, 53)","(55, 188, 238)",127,41,44,168,76,53,55,188,238,70.66666666666667,99.0,7,5,244.00409832623714,93.8986,163.3342,69.43560000000001
165.83728580000002,57.394810128,Female,Ideal,"(119, 78, 58)","(254, 163, 67)","(73, 49, 194)",119,78,58,254,163,67,73,49,194,85.0,161.33333333333334,2,2,248.7689691259744,175.4154,64.5714,110.84400000000001
180.0147784,52.3230618984,Female,Underweight,"(243, 214, 200)","(135, 78, 0)","(72, 98, 221)",243,214,200,135,78,0,72,98,221,219.0,71.0,7,0,230.67292862405853,84.4866,101.35299999999998,16.866399999999985
173.2495646,60.771575772,Male,Ideal,"(243, 214, 200)","(113, 200, 208)","(232, 14, 194)",243,214,200,113,200,208,232,14,194,219.0,173.66666666666666,6,1,221.25324856372166,182.08139999999997,73.3428,108.73859999999998
178.063017,66.9938601096,Male,Ideal,"(243, 214, 200)","(14, 169, 25)","(120, 0, 219)",243,214,200,14,169,25,120,0,219,219.0,69.33333333333333,1,1,278.2678565698884,125.6502,41.3238,84.3264
175.84115200000002,55.8535498712,Female,Underweight,"(253, 220, 213)","(9, 46, 58)","(200, 224, 121)",253,220,213,9,46,58,200,224,121,228.66666666666663,37.66666666666666,0,5,268.57773548825674,39.00020000000001,211.46099999999998,172.46079999999998
175.9452412,67.78692036240001,Male,Ideal,"(119, 78, 58)","(223, 179, 10)","(113, 76, 220)",119,78,58,223,179,10,113,76,220,85.0,137.33333333333334,2,2,258.4743701027241,176.15259999999998,94.26299999999999,81.88959999999999
173.9608662,65.8843740776,Male,Ideal,"(235, 185, 152)","(216, 58, 237)","(85, 39, 69)",235,185,152,216,58,237,85,39,69,190.66666666666663,170.33333333333334,3,4,213.88314566603887,104.5146,50.9456,53.569
170.4937408,63.298990396,Male,Ideal,"(127, 41, 44)","(172, 205, 234)","(223, 40, 58)",127,41,44,172,205,234,223,40,58,70.66666666666667,203.66666666666663,5,4,246.58061562093644,200.078,80.2054,119.8726
174.61796420000002,57.165519372,Female,Ideal,"(252, 218, 191)","(4, 227, 75)","(193, 246, 195)",252,218,191,4,227,75,193,246,195,220.33333333333331,102.0,1,7,224.68199749868702,168.61579999999998,231.05,62.43420000000003
166.9666714,52.4013518776,Female,Ideal,"(253, 220, 213)","(149, 106, 200)","(62, 49, 23)",253,220,213,149,106,200,62,49,23,228.66666666666663,151.66666666666666,3,4,205.2973453311075,121.9286,49.8866,72.042
168.4856676,54.7478286528,Female,Ideal,"(235, 185, 152)","(90, 120, 197)","(238, 90, 15)",235,185,152,90,120,197,238,90,15,190.66666666666663,135.66666666666666,4,3,236.4910146284632,119.1814,116.0498,3.1315999999999917
178.7241282,65.0567047552,Male,Ideal,"(252, 218, 191)","(89, 215, 54)","(20, 7, 252)",252,218,191,89,215,54,20,7,252,220.33333333333331,119.33333333333331,1,1,295.3455603187561,176.5882,27.452800000000003,149.1354
178.5036562,60.91826742479999,Male,Ideal,"(204, 150, 103)","(38, 77, 101)","(241, 141, 123)",204,150,103,38,77,101,241,141,123,152.33333333333334,72.0,0,5,213.98364423478725,70.4414,160.9604,90.51899999999999
173.2964784,60.786317512,Male,Ideal,"(246, 215, 197)","(55, 2, 72)","(78, 204, 135)",246,215,197,55,2,72,78,204,135,219.33333333333331,43.0,0,3,212.8426648959273,18.321800000000003,172.23059999999998,153.90879999999999
174.44222159999998,63.9769289992,Male,Ideal,"(235, 185, 152)","(19, 22, 89)","(250, 176, 60)",235,185,152,19,22,89,250,176,60,190.66666666666663,43.333333333333336,0,5,279.1379587229225,26.1996,183.35719999999998,157.15759999999997
169.7479206,61.9893795736,Male,Ideal,"(246, 215, 197)","(16, 228, 67)","(47, 37, 247)",246,215,197,16,228,67,47,37,247,219.33333333333331,103.66666666666669,1,1,264.2763704911962,171.3046,54.288,117.0166
161.699194,45.951318996800005,Female,Underweight,"(204, 150, 103)","(13, 50, 172)","(233, 125, 12)",204,150,103,13,50,172,233,125,12,152.33333333333334,78.33333333333333,4,3,282.17902119044925,50.9422,139.8022,88.86
172.2211694,61.1549063712,Male,Ideal,"(252, 218, 191)","(44, 102, 34)","(29, 251, 207)",252,218,191,44,102,34,29,251,207,220.33333333333331,60.0,0,3,228.8121500270473,84.75959999999999,200.626,115.86640000000001
164.4936766,61.381883808000005,Female,Ideal,"(253, 220, 213)","(134, 66, 77)","(39, 175, 225)",253,220,213,134,66,77,39,175,225,228.66666666666663,92.33333333333331,7,5,206.9057756564567,81.25099999999999,149.6964,68.44540000000002
174.85146640000002,56.0949515336,Female,Underweight,"(253, 220, 213)","(191, 89, 20)","(60, 6, 177)",253,220,213,191,89,20,60,6,177,228.66666666666663,100.0,7,0,220.67849917923584,105.7034,29.8266,75.8768
174.10976100000002,54.6313462272,Female,Underweight,"(235, 185, 152)","(191, 6, 177)","(163, 199, 124)",235,185,152,191,6,177,163,199,124,190.66666666666663,124.66666666666669,3,1,202.09403751719148,57.677200000000006,185.93139999999997,128.25419999999997
169.49308240000002,43.99492226976,Female,Underweight,"(119, 78, 58)","(42, 248, 223)","(139, 86, 143)",119,78,58,42,248,223,139,86,143,85.0,171.0,6,1,205.068281311372,202.3994,101.3832,101.01620000000001
167.949626,52.3259648872,Female,Ideal,"(119, 78, 58)","(228, 38, 32)","(117, 105, 212)",119,78,58,228,38,32,117,105,212,85.0,99.33333333333331,7,0,221.83327072375775,77.96079999999999,115.27659999999999,37.315799999999996
171.250864,62.3553829584,Male,Ideal,"(127, 41, 44)","(248, 16, 239)","(109, 17, 6)",127,41,44,248,16,239,109,17,6,70.66666666666667,167.66666666666666,3,4,271.31347183654555,81.4238,35.765,45.6588
174.33894519999998,58.3400051376,Male,Ideal,"(246, 215, 197)","(237, 96, 44)","(73, 198, 243)",246,215,197,237,96,44,73,198,243,219.33333333333331,125.66666666666669,7,5,277.31029551749424,122.2222,174.674,52.451800000000006
177.0081804,57.09816096,Female,Underweight,"(204, 150, 103)","(179, 107, 62)","(25, 208, 165)",204,150,103,179,107,62,25,208,165,152.33333333333334,116.0,7,5,211.0118480085893,119.05819999999999,165.9896,46.93140000000001
172.5630788,52.0446471288,Female,Underweight,"(119, 78, 58)","(181, 50, 156)","(204, 230, 11)",119,78,58,181,50,156,204,230,11,85.0,129.0,3,1,232.28000344411913,85.5038,208.6606,123.15679999999999
168.7694872,58.2753682776,Female,Ideal,"(252, 218, 191)","(165, 48, 205)","(120, 117, 13)",252,218,191,165,48,205,120,117,13,220.33333333333331,139.33333333333334,3,4,208.92582415776178,84.20960000000001,110.12899999999999,25.919399999999982
180.3092406,57.5249003136,Female,Underweight,"(253, 220, 213)","(2, 44, 92)","(201, 236, 50)",253,220,213,2,44,92,201,236,50,228.66666666666663,46.0,0,5,279.6944761699809,38.5364,215.1298,176.59339999999997
177.48877380000002,60.4042116112,Male,Ideal,"(246, 215, 197)","(189, 27, 8)","(87, 134, 219)",246,215,197,189,27,8,87,134,219,219.33333333333331,74.66666666666667,7,5,257.63151981075606,60.069399999999995,130.1448,70.0754
174.64659,52.270354508,Female,Underweight,"(226, 165, 137)","(93, 12, 167)","(68, 224, 153)",226,165,137,93,12,167,68,224,153,176.0,90.66666666666669,4,5,213.92755783208483,40.4116,185.70819999999998,145.29659999999998
174.0737692,59.79630761279999,Male,Ideal,"(235, 185, 152)","(242, 39, 140)","(47, 112, 95)",235,185,152,242,39,140,47,112,95,190.66666666666663,140.33333333333334,3,4,213.02347288503208,89.45,96.95359999999998,7.503599999999977
176.273333,57.962934108,Female,Ideal,"(204, 150, 103)","(204, 104, 248)","(104, 6, 74)",204,150,103,204,104,248,104,6,74,152.33333333333334,185.33333333333331,3,4,223.33830840229805,135.6568,31.744400000000002,103.9124
170.16117860000003,55.3902510024,Female,Ideal,"(252, 218, 191)","(235, 65, 0)","(41, 200, 142)",252,218,191,235,65,0,41,200,142,220.33333333333331,100.0,7,5,275.72631357924473,96.44900000000001,162.009,65.55999999999997
163.10711600000002,49.6807070616,Female,Ideal,"(235, 185, 152)","(27, 133, 83)","(151, 254, 245)",235,185,152,27,133,83,151,254,245,190.66666666666663,81.0,1,7,237.19401341517874,106.85439999999998,231.45239999999998,124.598
