Height(Centimeter),Weight(Kilograms),Gender,BMI,Skin Color,Clothes Color,Pants Color,Skin Color_R,Skin Color_G,Skin Color_B,Clothes Color_R,Clothes Color_G,Clothes Color_B,Pants Color_R,Pants Color_G,Pants Color_B,Skin_Brightness,Clothes_Brightness,SkinCluster,ShirtCluster
169.7736254,63.6325619528,Male,Ideal,"(235, 185, 152)","(31, 84, 132)","(108, 201, 236)",235,185,152,31,84,132,108,201,236,190.66666666666663,82.33333333333333,2,5
173.2310988,54.5229830984,Female,Underweight,"(226, 165, 137)","(120, 113, 97)","(39, 118, 197)",226,165,137,120,113,97,39,118,197,176.0,110.0,2,5
171.4469012,55.6068411824,Female,Ideal,"(253, 220, 213)","(58, 76, 49)","(182, 213, 23)",253,220,213,58,76,49,182,213,23,228.66666666666663,61.0,0,4
174.9287332,57.4041541232,Female,Ideal,"(253, 220, 213)","(145, 190, 108)","(206, 197, 32)",253,220,213,145,190,108,206,197,32,228.66666666666663,147.66666666666666,0,6
172.4827132,60.2430503736,Male,Ideal,"(253, 220, 213)","(218, 142, 28)","(178, 74, 208)",253,220,213,218,142,28,178,74,208,228.66666666666663,129.33333333333334,0,6
175.7656886,62.01459928879999,Male,Ideal,"(127, 41, 44)","(59, 70, 152)","(4, 187, 234)",127,41,44,59,70,152,4,187,234,70.66666666666667,93.66666666666669,3,0
175.409733,65.4700177856,Male,Ideal,"(243, 214, 200)","(126, 108, 102)","(196, 72, 123)",243,214,200,126,108,102,196,72,123,219.0,112.0,5,3
181.0926782,61.6389343944,Male,Ideal,"(119, 78, 58)","(247, 54, 167)","(58, 46, 45)",119,78,58,247,54,167,58,46,45,85.0,156.0,1,4
164.8841762,51.7953529656,Female,Ideal,"(127, 41, 44)","(115, 40, 12)","(229, 93, 73)",127,41,44,115,40,12,229,93,73,70.66666666666667,55.66666666666666,3,3
160.1114146,50.846756016,Female,Ideal,"(246, 215, 197)","(224, 44, 97)","(180, 151, 0)",246,215,197,224,44,97,180,151,0,219.33333333333331,121.66666666666669,5,3
165.8249668,58.887808196,Female,Ideal,"(252, 218, 191)","(178, 103, 40)","(224, 184, 135)",252,218,191,178,103,40,224,184,135,220.33333333333331,107.0,5,3
168.3159702,59.0446149504,Female,Ideal,"(127, 41, 44)","(8, 17, 226)","(169, 7, 192)",127,41,44,8,17,226,169,7,192,70.66666666666667,83.66666666666667,3,0
168.0923994,54.8170921512,Female,Ideal,"(226, 165, 137)","(20, 212, 200)","(4, 211, 22)",226,165,137,20,212,200,4,211,22,176.0,144.0,2,7
171.69432260000002,59.7684117048,Male,Ideal,"(204, 150, 103)","(39, 79, 160)","(167, 200, 194)",204,150,103,39,79,160,167,200,194,152.33333333333334,92.66666666666669,4,0
177.7751588,69.75995484399999,Male,Ideal,"(246, 215, 197)","(63, 30, 252)","(178, 169, 42)",246,215,197,63,30,252,178,169,42,219.33333333333331,115.0,5,7
173.1550512,53.0011819384,Female,Underweight,"(235, 185, 152)","(80, 70, 113)","(74, 114, 231)",235,185,152,80,70,113,74,114,231,190.66666666666663,87.66666666666667,2,5
174.767494,64.7611895672,Male,Ideal,"(246, 215, 197)","(47, 19, 184)","(8, 59, 158)",246,215,197,47,19,184,8,59,158,219.33333333333331,83.33333333333333,5,7
181.5124386,61.1203426608,Male,Ideal,"(119, 78, 58)","(155, 41, 53)","(57, 200, 145)",119,78,58,155,41,53,57,200,145,85.0,83.0,1,3
167.4906734,55.2603876128,Female,Ideal,"(252, 218, 191)","(254, 123, 57)","(197, 193, 173)",252,218,191,254,123,57,197,193,173,220.33333333333331,144.66666666666666,5,3
172.09643,60.662260100000005,Male,Ideal,"(119, 78, 58)","(153, 4, 71)","(203, 47, 126)",119,78,58,153,4,71,203,47,126,85.0,76.0,1,3
175.80533799999998,66.162289896,Male,Ideal,"(226, 165, 137)","(194, 242, 122)","(202, 172, 36)",226,165,137,194,242,122,202,172,36,176.0,186.0,2,4
161.757995,57.884462692,Female,Ideal,"(252, 218, 191)","(98, 59, 133)","(176, 84, 116)",252,218,191,98,59,133,176,84,116,220.33333333333331,96.66666666666669,5,7
178.03373080000003,59.007102892000006,Male,Ideal,"(252, 218, 191)","(112, 109, 193)","(231, 132, 35)",252,218,191,112,109,193,231,132,35,220.33333333333331,138.0,5,7
169.337355,55.6338299064,Female,Ideal,"(119, 78, 58)","(168, 193, 28)","(228, 149, 84)",119,78,58,168,193,28,228,149,84,85.0,129.66666666666666,1,2
175.281463,62.2923790296,Male,Ideal,"(235, 185, 152)","(2, 82, 133)","(38, 234, 145)",235,185,152,2,82,133,38,234,145,190.66666666666663,72.33333333333333,2,5
174.4482414,59.5673797304,Male,Ideal,"(119, 78, 58)","(162, 90, 12)","(146, 199, 83)",119,78,58,162,90,12,146,199,83,85.0,88.0,1,3
160.7848956,46.6196414496,Female,Underweight,"(119, 78, 58)","(204, 241, 17)","(9, 57, 214)",119,78,58,204,241,17,9,57,214,85.0,154.0,1,2
164.598477,50.3179584624,Female,Ideal,"(127, 41, 44)","(30, 32, 218)","(127, 54, 243)",127,41,44,30,32,218,127,54,243,70.66666666666667,93.33333333333331,3,0
180.3029414,59.879133512,Male,Underweight,"(235, 185, 152)","(3, 75, 83)","(162, 211, 31)",235,185,152,3,75,83,162,211,31,190.66666666666663,53.66666666666666,2,5
179.6118582,64.1712931712,Male,Ideal,"(252, 218, 191)","(139, 46, 38)","(110, 120, 197)",252,218,191,139,46,38,110,120,197,220.33333333333331,74.33333333333333,5,3
176.92735760000002,58.468417032800005,Male,Ideal,"(253, 220, 213)","(100, 86, 163)","(245, 112, 193)",253,220,213,100,86,163,245,112,193,228.66666666666663,116.33333333333331,0,1
172.23638400000002,64.21501943999999,Male,Ideal,"(253, 220, 213)","(116, 61, 179)","(196, 88, 157)",253,220,213,116,61,179,196,88,157,228.66666666666663,118.66666666666669,0,1
174.97549460000002,51.809958628,Female,Underweight,"(252, 218, 191)","(227, 255, 15)","(208, 95, 1)",252,218,191,227,255,15,208,95,1,220.33333333333331,165.66666666666666,5,5
176.99164499999998,57.113356292,Female,Underweight,"(127, 41, 44)","(199, 152, 166)","(149, 149, 120)",127,41,44,199,152,166,149,149,120,70.66666666666667,172.33333333333334,3,6
176.9945406,61.3767582184,Male,Ideal,"(243, 214, 200)","(157, 61, 112)","(147, 205, 227)",243,214,200,157,61,112,147,205,227,219.0,110.0,5,3
171.8349116,51.8305063456,Female,Underweight,"(226, 165, 137)","(230, 229, 245)","(255, 198, 173)",226,165,137,230,229,245,255,198,173,176.0,234.66666666666663,2,4
179.0846558,64.087786884,Male,Ideal,"(127, 41, 44)","(149, 224, 131)","(157, 93, 174)",127,41,44,149,224,131,157,93,174,70.66666666666667,168.0,3,6
169.30270940000003,52.3389829776,Female,Underweight,"(246, 215, 197)","(223, 31, 79)","(202, 212, 42)",246,215,197,223,31,79,202,212,42,219.33333333333331,111.0,5,3
176.0891068,69.549034564,Male,Ideal,"(226, 165, 137)","(187, 239, 133)","(16, 33, 17)",226,165,137,187,239,133,16,33,17,176.0,186.33333333333331,2,4
168.19633620000002,63.7923624144,Female,Ideal,"(252, 218, 191)","(226, 202, 67)","(27, 18, 91)",252,218,191,226,202,67,27,18,91,220.33333333333331,165.0,5,5
169.7383956,47.1085682664,Female,Underweight,"(253, 220, 213)","(96, 42, 24)","(194, 129, 69)",253,220,213,96,42,24,194,129,69,228.66666666666663,54.0,0,4
173.1666844,52.8787120984,Female,Underweight,"(204, 150, 103)","(27, 112, 222)","(6, 188, 234)",204,150,103,27,112,222,6,188,234,152.33333333333334,120.33333333333331,4,0
174.4358462,54.7652012264,Female,Underweight,"(235, 185, 152)","(191, 245, 250)","(10, 85, 39)",235,185,152,191,245,250,10,85,39,190.66666666666663,228.66666666666663,2,4
175.89126620000002,49.8557028552,Female,Underweight,"(226, 165, 137)","(10, 114, 135)","(97, 176, 194)",226,165,137,10,114,135,97,176,194,176.0,86.33333333333333,2,5
171.5137286,59.3071993592,Male,Ideal,"(246, 215, 197)","(190, 90, 54)","(8, 232, 193)",246,215,197,190,90,54,8,232,193,219.33333333333331,111.33333333333331,5,3
169.4532552,52.3808495192,Female,Underweight,"(204, 150, 103)","(104, 214, 29)","(33, 13, 253)",204,150,103,104,214,29,33,13,253,152.33333333333334,115.66666666666669,4,3
166.95889899999997,48.9533269304,Female,Underweight,"(226, 165, 137)","(101, 130, 173)","(170, 3, 146)",226,165,137,101,130,173,170,3,146,176.0,134.66666666666666,2,7
167.268017,55.1662219136,Female,Ideal,"(253, 220, 213)","(128, 66, 71)","(249, 202, 174)",253,220,213,128,66,71,249,202,174,228.66666666666663,88.33333333333333,0,4
169.6267626,46.7253283856,Female,Underweight,"(252, 218, 191)","(218, 91, 95)","(119, 242, 200)",252,218,191,218,91,95,119,242,200,220.33333333333331,134.66666666666666,5,3
176.8581172,64.95537230240001,Male,Ideal,"(253, 220, 213)","(219, 182, 24)","(66, 78, 129)",253,220,213,219,182,24,66,78,129,228.66666666666663,141.66666666666666,0,6
172.0692012,52.735059512,Female,Underweight,"(235, 185, 152)","(53, 57, 62)","(20, 83, 192)",235,185,152,53,57,62,20,83,192,190.66666666666663,57.333333333333336,2,5
171.869862,53.5853630752,Female,Underweight,"(226, 165, 137)","(58, 250, 210)","(100, 196, 246)",226,165,137,58,250,210,100,196,246,176.0,172.66666666666666,2,7
165.6919724,52.6976835312,Female,Ideal,"(253, 220, 213)","(236, 192, 75)","(148, 173, 13)",253,220,213,236,192,75,148,173,13,228.66666666666663,167.66666666666666,0,6
179.8270216,57.0535275072,Female,Underweight,"(204, 150, 103)","(7, 100, 210)","(27, 101, 175)",204,150,103,7,100,210,27,101,175,152.33333333333334,105.66666666666669,4,0
170.9046112,71.0567290128,Male,Ideal,"(127, 41, 44)","(113, 123, 109)","(233, 32, 174)",127,41,44,113,123,109,233,32,174,70.66666666666667,115.0,3,3
174.10531600000002,55.3521946336,Female,Underweight,"(226, 165, 137)","(224, 168, 179)","(2, 28, 114)",226,165,137,224,168,179,2,28,114,176.0,190.33333333333331,2,4
176.2443262,63.52873474399999,Male,Ideal,"(226, 165, 137)","(121, 212, 198)","(124, 116, 233)",226,165,137,121,212,198,124,116,233,176.0,177.0,2,7
177.6941074,58.10068999840001,Male,Underweight,"(226, 165, 137)","(133, 177, 218)","(126, 151, 7)",226,165,137,133,177,218,126,151,7,176.0,176.0,2,4
179.03581160000002,57.7173593992,Female,Underweight,"(246, 215, 197)","(24, 18, 240)","(94, 199, 206)",246,215,197,24,18,240,94,199,206,219.33333333333331,94.0,5,7
173.4117436,63.0765488792,Male,Ideal,"(243, 214, 200)","(190, 136, 96)","(81, 156, 0)",243,214,200,190,136,96,81,156,0,219.0,140.66666666666666,5,5
179.4206724,65.942978164,Male,Ideal,"(246, 215, 197)","(181, 94, 37)","(38, 227, 41)",246,215,197,181,94,37,38,227,41,219.33333333333331,104.0,5,3
177.4185174,52.5494043064,Female,Underweight,"(252, 218, 191)","(104, 40, 141)","(202, 164, 112)",252,218,191,104,40,141,202,164,112,220.33333333333331,95.0,5,7
178.6325866,61.47827210799999,Male,Ideal,"(204, 150, 103)","(163, 254, 196)","(214, 82, 183)",204,150,103,163,254,196,214,82,183,152.33333333333334,204.33333333333331,4,7
167.39115619999998,49.4603067088,Female,Underweight,"(127, 41, 44)","(119, 105, 79)","(165, 127, 10)",127,41,44,119,105,79,165,127,10,70.66666666666667,101.0,3,3
182.2662598,61.513516206400006,Male,Ideal,"(235, 185, 152)","(253, 244, 121)","(0, 90, 108)",235,185,152,253,244,121,0,90,108,190.66666666666663,206.0,2,4
170.06028980000002,62.1717235576,Male,Ideal,"(253, 220, 213)","(215, 147, 68)","(219, 230, 226)",253,220,213,215,147,68,219,230,226,228.66666666666663,143.33333333333334,0,6
167.8191462,62.3569251712,Female,Ideal,"(204, 150, 103)","(64, 153, 30)","(109, 47, 120)",204,150,103,64,153,30,109,47,120,152.33333333333334,82.33333333333333,4,3
173.5045298,54.0519731656,Female,Underweight,"(127, 41, 44)","(7, 132, 247)","(216, 204, 131)",127,41,44,7,132,247,216,204,131,70.66666666666667,128.66666666666666,3,0
176.0815884,58.7769503112,Male,Ideal,"(253, 220, 213)","(99, 97, 14)","(146, 209, 247)",253,220,213,99,97,14,146,209,247,228.66666666666663,70.0,0,4
167.0285204,58.8138273408,Female,Ideal,"(119, 78, 58)","(195, 103, 215)","(238, 180, 128)",119,78,58,195,103,215,238,180,128,85.0,171.0,1,4
180.3927304,62.695259444,Male,Ideal,"(246, 215, 197)","(136, 232, 129)","(46, 234, 149)",246,215,197,136,232,129,46,234,149,219.33333333333331,165.66666666666666,5,5
175.36955020000002,49.7256126696,Female,Underweight,"(127, 41, 44)","(6, 124, 138)","(92, 240, 122)",127,41,44,6,124,138,92,240,122,70.66666666666667,89.33333333333333,3,0
168.668446,54.9239584264,Female,Ideal,"(243, 214, 200)","(143, 18, 87)","(164, 215, 4)",243,214,200,143,18,87,164,215,4,219.0,82.66666666666667,5,3
177.18435480000002,53.3983017344,Female,Underweight,"(246, 215, 197)","(170, 13, 52)","(225, 51, 73)",246,215,197,170,13,52,225,51,73,219.33333333333331,78.33333333333333,5,3
170.993816,48.4153214592,Female,Underweight,"(243, 214, 200)","(190, 149, 60)","(98, 56, 239)",243,214,200,190,149,60,98,56,239,219.0,133.0,5,5
173.33788040000002,58.4495476056,Male,Ideal,"(253, 220, 213)","(51, 122, 99)","(250, 59, 59)",253,220,213,51,122,99,250,59,59,228.66666666666663,90.66666666666669,0,4
168.9347396,55.8501479312,Female,Ideal,"(243, 214, 200)","(149, 177, 21)","(20, 146, 5)",243,214,200,149,177,21,20,146,5,219.0,115.66666666666669,5,5
174.3041472,56.1652129344,Female,Underweight,"(253, 220, 213)","(59, 86, 10)","(234, 150, 184)",253,220,213,59,86,10,234,150,184,228.66666666666663,51.66666666666666,0,4
172.0653912,50.3321105328,Female,Underweight,"(204, 150, 103)","(195, 245, 142)","(60, 117, 67)",204,150,103,195,245,142,60,117,67,152.33333333333334,194.0,4,7
172.2626476,57.2142351528,Female,Ideal,"(243, 214, 200)","(215, 109, 62)","(60, 44, 153)",243,214,200,215,109,62,60,44,153,219.0,128.66666666666666,5,3
178.926363,58.850840448,Male,Underweight,"(243, 214, 200)","(7, 111, 241)","(97, 45, 185)",243,214,200,7,111,241,97,45,185,219.0,119.66666666666669,5,7
177.41021160000005,59.7573894192,Male,Ideal,"(252, 218, 191)","(150, 97, 7)","(224, 226, 139)",252,218,191,150,97,7,224,226,139,220.33333333333331,84.66666666666667,5,3
175.7626914,61.836382992,Male,Ideal,"(252, 218, 191)","(220, 125, 25)","(208, 151, 52)",252,218,191,220,125,25,208,151,52,220.33333333333331,123.33333333333331,5,3
173.7365334,62.7226110416,Male,Ideal,"(119, 78, 58)","(253, 163, 31)","(250, 126, 92)",119,78,58,253,163,31,250,126,92,85.0,149.0,1,2
171.2174884,67.33496129359999,Male,Ideal,"(246, 215, 197)","(199, 206, 79)","(35, 180, 93)",246,215,197,199,206,79,35,180,93,219.33333333333331,161.33333333333334,5,5
175.5478074,63.1079828048,Male,Ideal,"(119, 78, 58)","(238, 200, 97)","(212, 202, 58)",119,78,58,238,200,97,212,202,58,85.0,178.33333333333334,1,2
171.09246960000002,58.937022928,Male,Ideal,"(226, 165, 137)","(75, 31, 116)","(12, 188, 70)",226,165,137,75,31,116,12,188,70,176.0,74.0,2,5
175.7629962,60.26817937039999,Male,Ideal,"(226, 165, 137)","(173, 169, 131)","(82, 10, 18)",226,165,137,173,169,131,82,10,18,176.0,157.66666666666666,2,4
173.641385,62.8694841312,Male,Ideal,"(243, 214, 200)","(223, 169, 30)","(175, 17, 48)",243,214,200,223,169,30,175,17,48,219.0,140.66666666666666,5,5
166.70561020000002,49.1801229304,Female,Underweight,"(252, 218, 191)","(239, 126, 55)","(250, 231, 205)",252,218,191,239,126,55,250,231,205,220.33333333333331,140.0,5,3
171.03661499999998,56.62755926,Female,Ideal,"(127, 41, 44)","(148, 192, 195)","(50, 28, 120)",127,41,44,148,192,195,50,28,120,70.66666666666667,178.33333333333334,3,6
168.98658100000003,57.8643685664,Female,Ideal,"(253, 220, 213)","(224, 124, 4)","(189, 104, 103)",253,220,213,224,124,4,189,104,103,228.66666666666663,117.33333333333331,0,6
176.36741460000002,57.8060819944,Female,Ideal,"(226, 165, 137)","(166, 152, 130)","(233, 63, 187)",226,165,137,166,152,130,233,63,187,176.0,149.33333333333334,2,4
176.220247,60.1797742896,Male,Ideal,"(127, 41, 44)","(13, 119, 228)","(49, 101, 50)",127,41,44,13,119,228,49,101,50,70.66666666666667,120.0,3,0
174.6604838,52.6915600392,Female,Underweight,"(127, 41, 44)","(99, 105, 219)","(92, 233, 33)",127,41,44,99,105,219,92,233,33,70.66666666666667,141.0,3,0
180.2066246,65.7247096936,Male,Ideal,"(243, 214, 200)","(252, 219, 87)","(77, 38, 6)",243,214,200,252,219,87,77,38,6,219.0,186.0,5,5
172.7634848,62.3787883056,Male,Ideal,"(235, 185, 152)","(225, 180, 156)","(83, 244, 96)",235,185,152,225,180,156,83,244,96,190.66666666666663,187.0,2,4
182.685182,54.0283863816,Female,Underweight,"(226, 165, 137)","(98, 248, 167)","(250, 5, 180)",226,165,137,98,248,167,250,5,180,176.0,171.0,2,7
171.327826,49.5723439328,Female,Underweight,"(252, 218, 191)","(228, 51, 22)","(31, 231, 133)",252,218,191,228,51,22,31,231,133,220.33333333333331,100.33333333333331,5,3
167.6228296,53.6700033424,Female,Ideal,"(243, 214, 200)","(205, 10, 19)","(10, 49, 42)",243,214,200,205,10,19,10,49,42,219.0,78.0,5,3
179.556283,61.05806447919999,Male,Ideal,"(204, 150, 103)","(184, 135, 152)","(241, 162, 193)",204,150,103,184,135,152,241,162,193,152.33333333333334,157.0,4,7
170.53516820000002,59.6884434352,Male,Ideal,"(127, 41, 44)","(239, 153, 124)","(73, 165, 87)",127,41,44,239,153,124,73,165,87,70.66666666666667,172.0,3,6
178.7639808,59.26002579119999,Male,Ideal,"(252, 218, 191)","(28, 64, 174)","(223, 37, 35)",252,218,191,28,64,174,223,37,35,220.33333333333331,88.66666666666667,5,7
172.71766320000003,60.0699596664,Male,Ideal,"(253, 220, 213)","(23, 75, 158)","(221, 238, 102)",253,220,213,23,75,158,221,238,102,228.66666666666663,85.33333333333333,0,1
182.785131,61.345823244,Male,Underweight,"(246, 215, 197)","(175, 45, 64)","(115, 38, 34)",246,215,197,175,45,64,115,38,34,219.33333333333331,94.66666666666669,5,3
178.1861054,58.4976737168,Male,Underweight,"(235, 185, 152)","(215, 177, 235)","(2, 50, 82)",235,185,152,215,177,235,2,50,82,190.66666666666663,209.0,2,4
178.8561066,63.782519468,Male,Ideal,"(243, 214, 200)","(48, 29, 188)","(234, 116, 152)",243,214,200,48,29,188,234,116,152,219.0,88.33333333333333,5,7
170.88886319999995,53.9604383,Female,Underweight,"(235, 185, 152)","(33, 224, 178)","(122, 125, 57)",235,185,152,33,224,178,122,125,57,190.66666666666663,145.0,2,7
178.75143319999998,56.8715463968,Female,Underweight,"(252, 218, 191)","(129, 81, 81)","(216, 148, 34)",252,218,191,129,81,81,216,148,34,220.33333333333331,97.0,5,3
179.5282668,66.1790728,Male,Ideal,"(252, 218, 191)","(254, 43, 80)","(94, 207, 134)",252,218,191,254,43,80,94,207,134,220.33333333333331,125.66666666666669,5,3
167.7851102,51.63351134,Female,Underweight,"(235, 185, 152)","(8, 99, 20)","(46, 144, 100)",235,185,152,8,99,20,46,144,100,190.66666666666663,42.333333333333336,2,5
177.81778000000003,55.355914088,Female,Underweight,"(246, 215, 197)","(122, 109, 187)","(245, 76, 94)",246,215,197,122,109,187,245,76,94,219.33333333333331,139.33333333333334,5,7
171.835699,66.9978970784,Male,Ideal,"(119, 78, 58)","(216, 108, 53)","(193, 178, 6)",119,78,58,216,108,53,193,178,6,85.0,125.66666666666669,1,3
167.5030686,55.9334727816,Female,Ideal,"(127, 41, 44)","(106, 14, 254)","(214, 182, 0)",127,41,44,106,14,254,214,182,0,70.66666666666667,124.66666666666669,3,0
170.1595022,53.308853392,Female,Underweight,"(253, 220, 213)","(12, 108, 83)","(154, 75, 37)",253,220,213,12,108,83,154,75,37,228.66666666666663,67.66666666666667,0,4
170.87306439999998,64.2949877096,Male,Ideal,"(226, 165, 137)","(59, 127, 114)","(236, 87, 2)",226,165,137,59,127,114,236,87,2,176.0,100.0,2,5
172.4379584,53.7119152432,Female,Underweight,"(204, 150, 103)","(226, 129, 217)","(208, 81, 79)",204,150,103,226,129,217,208,81,79,152.33333333333334,190.66666666666663,4,7
168.910762,60.8983093768,Female,Ideal,"(243, 214, 200)","(12, 7, 233)","(229, 92, 195)",243,214,200,12,7,233,229,92,195,219.0,84.0,5,7
174.69507860000002,59.7508123352,Male,Ideal,"(243, 214, 200)","(49, 19, 220)","(255, 6, 128)",243,214,200,49,19,220,255,6,128,219.0,96.0,5,7
170.0345342,53.3730820192,Female,Underweight,"(235, 185, 152)","(105, 76, 100)","(253, 42, 183)",235,185,152,105,76,100,253,42,183,190.66666666666663,93.66666666666669,2,5
169.9359568,56.4012622112,Female,Ideal,"(235, 185, 152)","(232, 194, 212)","(228, 78, 91)",235,185,152,232,194,212,228,78,91,190.66666666666663,212.66666666666663,2,4
167.4173944,62.7334972496,Female,Ideal,"(243, 214, 200)","(136, 239, 75)","(39, 130, 255)",243,214,200,136,239,75,39,130,255,219.0,150.0,5,5
171.9233036,58.9581603152,Male,Ideal,"(226, 165, 137)","(13, 41, 87)","(8, 4, 121)",226,165,137,13,41,87,8,4,121,176.0,47.0,2,5
169.97375200000002,65.1755458592,Male,Ideal,"(252, 218, 191)","(179, 154, 52)","(95, 240, 107)",252,218,191,179,154,52,95,240,107,220.33333333333331,128.33333333333334,5,5
166.7204692,45.7602206872,Female,Underweight,"(127, 41, 44)","(24, 92, 170)","(69, 193, 143)",127,41,44,24,92,170,69,193,143,70.66666666666667,95.33333333333331,3,0
163.787328,53.3056328888,Female,Ideal,"(252, 218, 191)","(105, 80, 156)","(147, 218, 252)",252,218,191,105,80,156,147,218,252,220.33333333333331,113.66666666666669,5,7
173.9148922,54.4619749744,Female,Underweight,"(226, 165, 137)","(133, 136, 179)","(52, 190, 215)",226,165,137,133,136,179,52,190,215,176.0,149.33333333333334,2,4
172.698029,53.4812637112,Female,Underweight,"(127, 41, 44)","(249, 162, 136)","(36, 188, 211)",127,41,44,249,162,136,36,188,211,70.66666666666667,182.33333333333331,3,6
